Date,ersst,lat
1876-12-01,21.94232177734375,1
1877-01-01,19.996498107910156,1
1877-02-01,20.61863136291504,1
1877-03-01,21.203110694885254,1
1877-04-01,20.95695400238037,1
1877-05-01,23.27142906188965,1
1877-06-01,26.55977153778076,1
1877-07-01,29.184395790100098,1
1877-08-01,27.683526039123535,1
1877-09-01,26.339655876159668,1
1877-10-01,25.345766067504883,1
1877-11-01,23.372196197509766,1
1877-12-01,22.30646800994873,1
1878-01-01,20.70749855041504,1
1878-02-01,19.843586921691895,1
1878-03-01,20.282052040100098,1
1878-04-01,21.15026569366455,1
1878-05-01,22.708531379699707,1
1878-06-01,24.466683387756348,1
1878-07-01,27.06796360015869,1
1878-08-01,28.98290252685547,1
1878-09-01,27.20756721496582,1
1878-10-01,24.253273963928223,1
1878-11-01,21.352994918823242,1
1878-12-01,19.95846652984619,1
1879-01-01,19.241644859313965,1
1879-02-01,18.888798713684082,1
1879-03-01,19.41720199584961,1
1879-04-01,19.905138969421387,1
1879-05-01,22.88145351409912,1
1879-06-01,25.277148246765137,1
1879-07-01,26.65840244293213,1
1879-08-01,28.0628023147583,1
1879-09-01,27.300301551818848,1
1879-10-01,26.08333110809326,1
1879-11-01,24.649489402770996,1
1879-12-01,23.31116485595703,1
1880-01-01,21.867112159729004,1
1880-02-01,21.124064445495605,1
1880-03-01,21.44277858734131,1
1880-04-01,21.87746810913086,1
1880-05-01,24.062763214111328,1
1880-06-01,26.280850410461426,1
1880-07-01,28.237043380737305,1
1880-08-01,27.92691707611084,1
1880-09-01,27.481985092163086,1
1880-10-01,25.606682777404785,1
1880-11-01,24.250636100769043,1
1880-12-01,22.505020141601563,1
1881-01-01,21.842997550964355,1
1881-02-01,20.71424102783203,1
1881-03-01,20.757397651672363,1
1881-04-01,20.975398063659668,1
1881-05-01,23.22768211364746,1
1881-06-01,26.309496879577637,1
1881-07-01,28.110044479370117,1
1881-08-01,28.102850914001465,1
1881-09-01,27.047823905944824,1
1881-10-01,25.19314479827881,1
1881-11-01,23.4249324798584,1
1881-12-01,22.582600593566895,1
1882-01-01,20.970324516296387,1
1882-02-01,20.041630744934082,1
1882-03-01,20.086628913879395,1
1882-04-01,20.933069229125977,1
1882-05-01,23.314804077148438,1
1882-06-01,25.092973709106445,1
1882-07-01,27.580196380615234,1
1882-08-01,27.943937301635742,1
1882-09-01,26.995208740234375,1
1882-10-01,25.898117065429688,1
1882-11-01,23.517004013061523,1
1882-12-01,20.98550510406494,1
1883-01-01,20.0664644241333,1
1883-02-01,19.778688430786133,1
1883-03-01,19.330492973327637,1
1883-04-01,20.45738124847412,1
1883-05-01,23.238082885742188,1
1883-06-01,25.959270477294922,1
1883-07-01,27.356162071228027,1
1883-08-01,26.655534744262695,1
1883-09-01,25.00850486755371,1
1883-10-01,24.73535442352295,1
1883-11-01,23.50705337524414,1
1883-12-01,22.135129928588867,1
1884-01-01,20.915964126586914,1
1884-02-01,20.688420295715332,1
1884-03-01,20.53262233734131,1
1884-04-01,20.827756881713867,1
1884-05-01,23.661283493041992,1
1884-06-01,26.258610725402832,1
1884-07-01,26.565719604492188,1
1884-08-01,27.186327934265137,1
1884-09-01,26.866239547729492,1
1884-10-01,25.341880798339844,1
1884-11-01,23.259138107299805,1
1884-12-01,22.13621425628662,1
1885-01-01,20.849519729614258,1
1885-02-01,20.335782051086426,1
1885-03-01,20.72145652770996,1
1885-04-01,21.88180446624756,1
1885-05-01,23.16503620147705,1
1885-06-01,25.916839599609375,1
1885-07-01,27.786802291870117,1
1885-08-01,28.278202056884766,1
1885-09-01,26.898639678955078,1
1885-10-01,25.460514068603516,1
1885-11-01,22.985941886901855,1
1885-12-01,20.910033226013184,1
1886-01-01,19.08378505706787,1
1886-02-01,19.299622535705566,1
1886-03-01,19.521018028259277,1
1886-04-01,20.510997772216797,1
1886-05-01,22.433825492858887,1
1886-06-01,25.55131435394287,1
1886-07-01,27.03041648864746,1
1886-08-01,26.9173526763916,1
1886-09-01,26.38545799255371,1
1886-10-01,25.138097763061523,1
1886-11-01,23.42430305480957,1
1886-12-01,21.463924407958984,1
1887-01-01,20.122586250305176,1
1887-02-01,20.585494995117188,1
1887-03-01,20.190818786621094,1
1887-04-01,20.038400650024414,1
1887-05-01,22.857333183288574,1
1887-06-01,24.904300689697266,1
1887-07-01,26.969934463500977,1
1887-08-01,27.399523735046387,1
1887-09-01,26.269597053527832,1
1887-10-01,24.73139762878418,1
1887-11-01,23.128795623779297,1
1887-12-01,21.85087776184082,1
1888-01-01,20.570329666137695,1
1888-02-01,20.00856304168701,1
1888-03-01,19.722501754760742,1
1888-04-01,19.67249298095703,1
1888-05-01,22.675155639648438,1
1888-06-01,25.282864570617676,1
1888-07-01,26.42860984802246,1
1888-08-01,27.293737411499023,1
1888-09-01,27.318035125732422,1
1888-10-01,24.608299255371094,1
1888-11-01,22.024218559265137,1
1888-12-01,20.15577507019043,1
1889-01-01,19.52931022644043,1
1889-02-01,19.505964279174805,1
1889-03-01,19.347488403320313,1
1889-04-01,20.222548484802246,1
1889-05-01,21.801735877990723,1
1889-06-01,24.20175552368164,1
1889-07-01,26.642394065856934,1
1889-08-01,27.071356773376465,1
1889-09-01,26.269817352294922,1
1889-10-01,24.837834358215332,1
1889-11-01,23.053956985473633,1
1889-12-01,22.210540771484375,1
1890-01-01,21.691662788391113,1
1890-02-01,21.368553161621094,1
1890-03-01,20.137847900390625,1
